time,DE71A
2021-01-01,0.745
2021-01-02,1.49
2021-01-03,3.11
2021-01-04,3.2399998
2021-01-05,3.1549997
2021-01-06,3.32
2021-01-07,3.1999998
2021-01-08,1.805
2021-01-09,0.8249999
2021-01-10,1.28
2021-01-11,-0.185
2021-01-12,-0.265
2021-01-13,2.935
2021-01-14,2.25
2021-01-15,2.69
2021-01-16,0.7
2021-01-17,1.25
2021-01-18,-1.405
2021-01-19,-0.9
2021-01-20,1.4649999
2021-01-21,2.615
2021-01-22,3.3649998
2021-01-23,6.1949997
2021-01-24,3.9599998
2021-01-25,3.1149998
2021-01-26,4.27
2021-01-27,1.97
2021-01-28,3.3449998
2021-01-29,2.9850001
2021-01-30,5.7
2021-01-31,6.865
2021-02-01,5.25
2021-02-02,3.935
2021-02-03,4.955
2021-02-04,7.62
2021-02-05,8.475
2021-02-06,8.995
2021-02-07,8.174999
2021-02-08,8.52
2021-02-09,8.18
2021-02-10,7.685
2021-02-11,6.9799995
2021-02-12,2.59
2021-02-13,-0.054999996
2021-02-14,0.21499999
2021-02-15,1.4749999
2021-02-16,4.56
2021-02-17,8.005
2021-02-18,6.995
2021-02-19,8.469999
2021-02-20,9.360001
2021-02-21,9.195
2021-02-22,8.285
2021-02-23,9.975
2021-02-24,11.299999
2021-02-25,11.129999
2021-02-26,11.375
2021-02-27,11.03
2021-02-28,8.344999
2021-03-01,7.2599998
2021-03-02,8.17
2021-03-03,7.975
2021-03-04,8.16
2021-03-05,10.99
2021-03-06,7.665
2021-03-07,6.08
2021-03-08,6.66
2021-03-09,7.87
2021-03-10,8.28
2021-03-11,7.6549997
2021-03-12,11.04
2021-03-13,10.110001
2021-03-14,9.45
2021-03-15,9.71
2021-03-16,10.744999
2021-03-17,9.105
2021-03-18,6.59
2021-03-19,5.475
2021-03-20,5.075
2021-03-21,4.7799997
2021-03-22,7.5249996
2021-03-23,8.335
2021-03-24,9.974999
2021-03-25,11.3
2021-03-26,12.424999
2021-03-27,12.225
2021-03-28,12.974999
2021-03-29,14.46
2021-03-30,15.584999
2021-03-31,16.49
2021-04-01,17.619999
2021-04-02,17.814999
2021-04-03,13.674999
2021-04-04,10.674999
2021-04-05,10.71
2021-04-06,7.835
2021-04-07,6.105
2021-04-08,8.809999
2021-04-09,10.27
2021-04-10,10.62
2021-04-11,9.679999
2021-04-12,10.164999
2021-04-13,9.155001
2021-04-14,9.05
2021-04-15,7.87
2021-04-16,8.514999
2021-04-17,9.29
2021-04-18,10.639999
2021-04-19,11.415
2021-04-20,12.83
2021-04-21,13.045
2021-04-22,14.07
2021-04-23,14.7
2021-04-24,15.695
2021-04-25,17.369999
2021-04-26,13.61
2021-04-27,12.105
2021-04-28,14.775
2021-04-29,14.724999
2021-04-30,16.39
2021-05-01,14.86
2021-05-02,15.684999
2021-05-03,14.679999
2021-05-04,14.934999
2021-05-05,16.105
2021-05-06,16.465
2021-05-07,18.349998
2021-05-08,16.224998
2021-05-09,17.79
2021-05-10,19.22
2021-05-11,14.65
2021-05-12,16.634998
2021-05-13,17.025
2021-05-14,13.834999
2021-05-15,15.065
2021-05-16,15.615
2021-05-17,18.489998
2021-05-18,17.7
2021-05-19,17.14
2021-05-20,17.125
2021-05-21,17.64
2021-05-22,17.720001
2021-05-23,19.099998
2021-05-24,13.875
2021-05-25,17.044998
2021-05-26,17.314999
2021-05-27,19.384998
2021-05-28,19.61
2021-05-29,20.52
2021-05-30,19.785
2021-05-31,18.989998
2021-06-01,20.55
2021-06-02,20.279999
2021-06-03,22.599998
2021-06-04,23.865
2021-06-05,23.289999
2021-06-06,21.98
2021-06-07,20.664999
2021-06-08,21.064999
2021-06-09,22.81
2021-06-10,23.175
2021-06-11,23.22
2021-06-12,24.42
2021-06-13,27.045
2021-06-14,25.325
2021-06-15,24.97
2021-06-16,24.814999
2021-06-17,26.575
2021-06-18,26.564999
2021-06-19,25.145
2021-06-20,25.535
2021-06-21,26.66
2021-06-22,25.365
2021-06-23,23.845
2021-06-24,23.96
2021-06-25,23.564999
2021-06-26,24.654999
2021-06-27,25.99
2021-06-28,27.189999
2021-06-29,26.11
2021-06-30,24.585
2021-07-01,24.79
2021-07-02,25.119999
2021-07-03,24.759998
2021-07-04,20.949999
2021-07-05,22.9
2021-07-06,25.095
2021-07-07,26.56
2021-07-08,23.615
2021-07-09,23.38
2021-07-10,24.715
2021-07-11,25.419998
2021-07-12,25.759998
2021-07-13,23.884998
2021-07-14,21.16
2021-07-15,21.82
2021-07-16,22.24
2021-07-17,23.99
2021-07-18,25.289999
2021-07-19,27.009998
2021-07-20,26.97
2021-07-21,27.015
2021-07-22,26.785
2021-07-23,26.395
2021-07-24,27.325
2021-07-25,26.09
2021-07-26,23.744999
2021-07-27,22.914999
2021-07-28,24.130001
2021-07-29,25.46
2021-07-30,25.634998
2021-07-31,25.91
2021-08-01,23.025
2021-08-02,21.875
2021-08-03,22.715
2021-08-04,21.9
2021-08-05,23.715
2021-08-06,24.05
2021-08-07,25.239998
2021-08-08,25.630001
2021-08-09,24.685
2021-08-10,25.18
2021-08-11,27.025
2021-08-12,27.945
2021-08-13,28.675
2021-08-14,28.919998
2021-08-15,29.05
2021-08-16,26.619999
2021-08-17,24.99
2021-08-18,23.855
2021-08-19,24.039999
2021-08-20,25.36
2021-08-21,25.795
2021-08-22,26.05
2021-08-23,23.11
2021-08-24,22.945
2021-08-25,23.0
2021-08-26,23.48
2021-08-27,19.775
2021-08-28,20.325
2021-08-29,20.72
2021-08-30,20.305
2021-08-31,20.95
2021-09-01,22.185
2021-09-02,22.195
2021-09-03,21.48
2021-09-04,21.625
2021-09-05,22.759998
2021-09-06,22.485
2021-09-07,22.505
2021-09-08,22.835
2021-09-09,22.29
2021-09-10,22.535
2021-09-11,23.275
2021-09-12,22.965
2021-09-13,23.625
2021-09-14,23.465
2021-09-15,23.72
2021-09-16,22.47
2021-09-17,22.41
2021-09-18,22.119999
2021-09-19,20.195
2021-09-20,19.175
2021-09-21,18.99
2021-09-22,18.675
2021-09-23,18.384998
2021-09-24,19.735
2021-09-25,21.115
2021-09-26,18.095
2021-09-27,18.795
2021-09-28,19.54
2021-09-29,20.41
2021-09-30,19.349998
2021-10-01,17.86
2021-10-02,17.46
2021-10-03,18.01
2021-10-04,18.75
2021-10-05,17.91
2021-10-06,14.184999
2021-10-07,14.834999
2021-10-08,15.795
2021-10-09,15.04
2021-10-10,12.684999
2021-10-11,12.5199995
2021-10-12,12.905
2021-10-13,12.565001
2021-10-14,11.07
2021-10-15,10.35
2021-10-16,11.69
2021-10-17,11.83
2021-10-18,12.43
2021-10-19,12.655
2021-10-20,14.2
2021-10-21,14.42
2021-10-22,13.995
2021-10-23,12.54
2021-10-24,12.969999
2021-10-25,10.53
2021-10-26,9.855
2021-10-27,10.995
2021-10-28,10.224999
2021-10-29,10.049999
2021-10-30,9.465
2021-10-31,11.375
2021-11-01,10.76
2021-11-02,10.065001
2021-11-03,10.73
2021-11-04,10.719999
2021-11-05,8.32
2021-11-06,8.51
2021-11-07,7.585
2021-11-08,8.059999
2021-11-09,9.795
2021-11-10,10.809999
2021-11-11,11.4
2021-11-12,9.865
2021-11-13,9.93
2021-11-14,11.37
2021-11-15,10.95
2021-11-16,9.875
2021-11-17,10.44
2021-11-18,10.184999
2021-11-19,9.57
2021-11-20,7.0649996
2021-11-21,6.14
2021-11-22,8.0199995
2021-11-23,9.635
2021-11-24,6.9449997
2021-11-25,4.725
2021-11-26,7.49
2021-11-27,7.055
2021-11-28,5.43
2021-11-29,4.0899997
2021-11-30,4.95
2021-12-01,5.33
2021-12-02,5.885
2021-12-03,5.495
2021-12-04,2.33
2021-12-05,3.905
2021-12-06,2.13
2021-12-07,2.775
2021-12-08,1.315
2021-12-09,1.365
2021-12-10,-0.355
2021-12-11,1.935
2021-12-12,1.7249999
2021-12-13,2.8899999
2021-12-14,2.815
2021-12-15,0.47499996
2021-12-16,0.105
2021-12-17,0.625
2021-12-18,-0.46499997
2021-12-19,0.034999996
2021-12-20,2.04
2021-12-21,3.51
2021-12-22,2.53
2021-12-23,2.275
2021-12-24,4.125
2021-12-25,4.365
2021-12-26,4.4049997
2021-12-27,5.47
2021-12-28,6.14
2021-12-29,3.835
2021-12-30,3.46
2021-12-31,2.835
